pattern,offset
199703,5121946
893367,5121863
698036,5121793
137318,5121722
135650,5121410
682975,5121224
667599,5120967
582519,5120929
928770,5120862
284157,5120848
749125,5120703
699313,5120420
204592,5120346
980234,5120267
012270,5119744
372832,5119733
919432,5119462
193957,5119316
223033,5119224
340378,5119061
561531,5118795
024014,5118119
279607,5117948
562618,5117936
757959,5117538
568156,5117380
350112,5117223
937633,5117136
668686,5117095
366868,5117094
054411,5117023
667623,5116743
820486,5116717
620886,5116576
134168,5116483
046571,5116331
621415,5116091
672907,5115982
237653,5115699
423017,5115613
355389,5115576
843633,5115409
415151,5115240
061943,5115062
522526,5114974
276387,5114749
880812,5114537
470108,5114436
789591,5114362
430724,5114330
804000,5114262
283597,5114182
877022,5113858
425370,5113778
611413,5113763
548301,5113533
194507,5113508
065415,5113411
012143,5113370
636126,5113296
327161,5113208
715592,5113010
235785,5112814
993281,5112611
329241,5112524
980088,5112465
049800,5112463
536806,5112111
889988,5111861
691953,5111600
555612,5111485
753126,5110938
961263,5110385
210879,5110321
689956,5110118
862297,5110104
929734,5109971
972956,5109958
391697,5109954
684035,5109879
779074,5109713
942392,5109695
917013,5109682
982170,5109558
560847,5109234
154258,5109082
798174,5108729
861590,5108716
830839,5108682
040669,5108480
043015,5108313
503980,5108036
134264,5107943
770230,5107854
350457,5107612
269310,5107487
749206,5107296
525052,5107174
179764,5106968
761467,5106527
602340,5106507
794502,5106459
396666,5106349
518834,5106300
444555,5105827
775682,5105685
240697,5105551
296911,5105360
523615,5105085
361721,5105036
445596,5105014
236878,5104942
456041,5104576
601312,5104256
650564,5104231
289919,5104156
838809,5104061
326093,5103994
668869,5103936
118484,5103496
197960,5103378
119796,5103377
692299,5103352
978895,5103012
813666,5102871
817360,5102536
454429,5102495
114564,5102210
245606,5102127
253896,5102103
505311,5101990
808550,5101986
109144,5101848
089103,5101373
277433,5101331
587197,5101273
240619,5101171
939106,5100975
755481,5100957
973926,5100660
516062,5100167
882964,5100079
433947,5100043
155282,5099422
885106,5099190
918644,5098925
005985,5098915
052755,5098762
500431,5098710
027561,5098609
194744,5098594
530306,5098578
440817,5098551
235011,5098311
188899,5098251
795644,5098022
603132,5097732
352013,5096398
568732,5096177
124744,5096110
771549,5096055
150111,5095985
778369,5095911
038960,5095682
610449,5095666
227524,5095478
152702,5095304
762750,5095208
106127,5095032
814298,5094909
470555,5094853
601440,5094743
962323,5094723
720830,5094698
925948,5094691
808294,5094651
511101,5094533
949178,5093902
283154,5093583
885118,5093298
730657,5093275
105485,5093212
739678,5093083
515569,5092757
403185,5092660
450492,5092309
823304,5092192
818213,5092104
629030,5091873
197770,5091601
301622,5091402
656354,5091257
667777,5091055
538927,5090817
736589,5090617
929266,5090133
714393,5089699
369052,5088886
381629,5088180
565191,5088119
973208,5088052
118864,5088023
105990,5088012
997249,5087931
112786,5087865
232441,5087729
940009,5087674
278707,5087452
052880,5086947
470384,5086714
920368,5086687
755558,5086672
523504,5086564
614358,5086142
982288,5086000
322798,5085967
896913,5085898
505491,5085716
584653,5085528
771833,5085500
465721,5085249
954227,5085177
827174,5085065
402985,5085048
103241,5085017
859186,5084973
245421,5084780
450088,5084772
207862,5084707
865195,5084690
146776,5084083
488330,5083840
298590,5083833
662642,5083781
791928,5083599
865647,5083217
547347,5083066
050389,5082755
287038,5082655
656904,5082407
269929,5082371
953401,5082360
378602,5082200
397596,5081945
978788,5081713
721061,5081418
573237,5080703
731905,5080495
456695,5080236
598242,5079181
838328,5079114
383832,5079113
418666,5079086
259153,5078983
871183,5078952
937811,5078821
529435,5078806
424910,5078743
899187,5078675
032961,5078669
068132,5078242
608437,5078186
596957,5078168
658233,5077831
853861,5077781
548319,5077378
781287,5077257
678128,5077256
115898,5077234
896159,5077053
349162,5076683
833432,5076448
983343,5076447
600439,5076344
273913,5075823
091287,5075712
230066,5075379
719527,5075270
307125,5075026
183251,5075011
569226,5074901
907791,5074859
385104,5074690
098449,5074387
861739,5074347
729205,5074074
157447,5073863
725664,5073516
694604,5072930
091006,5072448
542364,5072442
101767,5072390
832935,5072009
566942,5071855
175435,5071755
086746,5071695
526658,5071642
514211,5071629
456448,5071597
519838,5071591
824603,5071404
586412,5071276
210207,5071109
427752,5070931
807943,5070912
219206,5070723
263191,5070656
998292,5070648
621951,5070620
357611,5070601
963786,5070447
110652,5070186
509465,5070007
779880,5069906
643348,5069896
491871,5069857
700928,5069341
995144,5069292
920219,5069220
456007,5069175
380496,5069129
494219,5068718
986113,5068500
320853,5068124
748050,5067880
020053,5067872
384407,5067743
440707,5067725
669568,5067290
582393,5067220
563656,5067137
853623,5067080
283152,5067028
480716,5066787
418888,5066614
018869,5066327
904433,5066313
234231,5066170
084054,5066077
772142,5066038
126623,5066007
652275,5065935
939776,5065739
188057,5065657
341448,5065326
233793,5065085
396325,5064858
257486,5064849
116278,5064735
905689,5064605
699670,5064566
392835,5064130
214270,5063955
943875,5063488
012911,5063373
720324,5062999
420012,5062974
707159,5062917
776666,5062410
661568,5061977
747161,5061971
708147,5061808
508595,5061647
216943,5061618
396433,5061487
251262,5061333
011412,5061029
287332,5060828
052795,5060603
348314,5060391
276220,5060212
294804,5059977
061768,5059963
604388,5059928
145494,5059630
195480,5059472
398667,5059407
690494,5059125
701342,5059049
569027,5058663
049502,5058557
664528,5057847
702717,5057693
631464,5057287
699991,5057202
298675,5056984
551359,5056667
760103,5056210
699044,5055649
595242,5055581
031992,5055409
875118,5055304
819251,5055221
688269,5054934
651535,5054922
437992,5054668
335305,5054633
885800,5054404
433911,5054174
130207,5054033
953607,5053978
603388,5053950
430002,5053794
220585,5053598
252884,5053362
104725,5052873
742342,5052699
277592,5052569
297020,5052428
699309,5052252
229675,5052130
026488,5051696
162124,5051626
943765,5051566
898682,5051353
383487,5051286
258971,5050930
443136,5050845
956956,5050725
868490,5050519
712049,5050496
942135,5050028
404230,5049797
434822,5049701
112058,5049610
455871,5049562
890784,5049437
875955,5049400
357410,5049337
725670,5049011
443079,5048803
921377,5048466
059543,5048433
015519,5048333
888167,5048306
024909,5048086
791294,5047757
483925,5047437
120666,5047403
114059,5047290
256471,5047245
669409,5047175
124024,5047155
709422,5047128
351120,5046965
798764,5046622
363358,5046582
749907,5046282
879510,5045935
504619,5045559
324999,5045437
256608,5045374
025660,5045373
926534,5045238
936178,5045211
322111,5045047
688941,5044986
606172,5044899
324087,5044836
307874,5044787
009989,5044508
019758,5044480
373729,5044045
598938,5043889
766166,5043479
755968,5043252
378966,5043129
899378,5043126
790427,5042799
916350,5042618
445451,5042570
506392,5042531
696678,5042426
088600,5042246
434308,5042242
645817,5042019
362568,5041909
492459,5041714
154924,5041712
603826,5041577
119743,5041287
019942,5041169
623346,5041120
451888,5040966
461632,5040916
123333,5040875
890560,5040866
973984,5040693
428322,5040499
375190,5040478
377165,5040363
047971,5040256
861254,5040040
196094,5039926
350058,5039760
007111,5039575
543440,5039229
696631,5039025
095888,5038916
498687,5038880
910617,5038421
183949,5038331
664864,5038244
711715,5038120
560561,5038067
417105,5037952
832760,5037886
726085,5037740
427367,5037703
927369,5037656
569617,5037402
144259,5037182
724130,5037154
702012,5036828
906313,5036516
821128,5036400
857162,5036296
501289,5036271
742257,5036265
670891,5036026
366653,5035967
254352,5035779
579200,5035759
561468,5035617
520232,5035476
856147,5035279
421833,5035152
987159,5034994
695233,5034815
095897,5034629
215150,5034408
299852,5034403
110731,5033952
114356,5033888
088735,5033711
075124,5033346
591492,5032898
636340,5032803
463634,5032802
391159,5032713
964373,5032650
089804,5032548
499164,5032526
517155,5032515
088855,5032193
055673,5032118
905200,5032091
081776,5032073
114430,5031899
547724,5031835
241496,5031261
096874,5031185
008165,5030749
787572,5030595
488006,5030567
690831,5030283
661603,5030206
788115,5029985
610012,5029975
956700,5029907
330204,5029728
897602,5029632
265093,5029543
039581,5029299
423207,5029168
803342,5028713
950998,5028609
324589,5028562
234747,5028359
993273,5028242
216064,5028201
800142,5028190
661442,5028149
001294,5027990
522165,5027921
480583,5027870
748058,5027869
583417,5027260
103406,5026930
889251,5026717
590456,5026691
282956,5026612
447803,5026463
506730,5026418
619145,5026136
200459,5026075
960104,5025988
106088,5025800
174990,5025689
761132,5025534
863214,5025510
168128,5025296
133610,5024706
234124,5024398
472837,5024061
240915,5023787
139195,5023589
940640,5023446
723316,5023404
320707,5023355
668531,5023234
520964,5023210
412765,5023089
719447,5022681
016841,5022376
308905,5021930
747843,5021239
580327,5021113
286545,5021105
415659,5020425
942124,5019657
752172,5019527
818581,5018943
255136,5018913
455777,5018856
279543,5018770
827954,5018769
459148,5018651
978484,5018358
098677,5018310
326249,5018283
882190,5018171
989957,5018078
521355,5017969
999524,5017660
736039,5017607
037408,5017377
960475,5017359
596047,5017358
958157,5017263
169320,5017221
294765,5017147
574516,5017025
521966,5016777
369146,5016707
342454,5016665
206661,5016555
347058,5016512
389954,5016490
192163,5016240
971207,5015659
175030,5015430
573595,5015389
756760,5014915
156191,5014509
521781,5014486
963921,5014405
540659,5014307
167821,5014218
271861,5013749
860894,5013619
328857,5013606
659596,5013503
347775,5012923
627787,5012849
846008,5012826
244159,5012701
220751,5012595
449152,5012590
280063,5012480
736258,5012411
879963,5012240
444361,5012177
200861,5011582
159493,5011549
469208,5011384
924651,5011221
243678,5011180
206122,5011174
820525,5010893
422722,5010869
169396,5010795
018138,5010680
616678,5010645
000512,5010342
217907,5010273
394725,5010203
588116,5010069
102070,5009919
108168,5009810
751822,5009568
717200,5009350
171644,5009268
211356,5009196
565495,5009075
111071,5009011
444563,5008815
082987,5008758
656065,5008674
850534,5008490
480991,5007671
634440,5007614
886456,5007544
263666,5007231
541543,5006977
539871,5006951
274375,5006898
550850,5006648
067875,5006643
600971,5006480
582080,5006180
706125,5006140
826933,5006056
041437,5005400
412346,5005323
688154,5005200
531132,5005060
809588,5004641
647581,5004562
939799,5004537
219169,5004427
942191,5004425
641856,5004171
031854,5004132
625978,5004104
525037,5003982
619831,5003880
505892,5003474
814782,5003261
409836,5003048
611061,5002921
542587,5002904
924334,5002689
018327,5002667
321355,5002534
942246,5002329
797666,5002307
611295,5002142
149107,5001813
603913,5001485
981926,5001381
885120,5001363
630074,5001338
160889,5001288
378238,5000999
964784,5000720
988264,5000708
849882,5000706
210876,5000607
498070,5000451
473624,5000340
213207,4999986
931905,4999639
403086,4999499
352279,4999074
056583,4998817
605658,4998816
826940,4998641
823382,4998637
591455,4998328
450084,4998317
034965,4997620
472154,4997396
277172,4997362
867151,4997174
615675,4996848
407075,4996787
660140,4996687
106050,4996604
631059,4996494
604416,4996396
972124,4996004
872465,4995981
057678,4995843
921837,4995711
749241,4995657
390908,4995389
925797,4995335
173783,4995080
248812,4995056
017690,4995032
532358,4994953
689616,4994745
826695,4994697
004352,4994480
140043,4994478
202164,4994304
552443,4994077
768006,4993980
053655,4993972
220536,4993970
419122,4993857
550257,4993821
736566,4993624
604951,4993469
542800,4993259
651231,4993114
806833,4992982
568342,4992761
082428,4992663
540873,4992452
803882,4992373
961556,4992129
225292,4992105
502631,4991720
501616,4991679
896688,4991410
778162,4991343
063839,4991141
385514,4990991
646776,4990945
397644,4990832
427381,4990774
289427,4990771
174532,4990766
658927,4990553
099799,4990403
706621,4990144
649636,4989566
990169,4989534
139411,4989245
561177,4988975
611201,4988965
832215,4988682
055067,4988505
284166,4988431
231340,4988357
104378,4988348
600608,4988169
150131,4988047
866340,4988011
587098,4987962
638692,4987789
903502,4987283
675229,4987207
497848,4987163
049784,4987162
821259,4987099
608644,4987088
654407,4987082
633406,4986926
380347,4986901
746102,4986792
573296,4986494
239734,4986480
671063,4986176
221484,4986157
631254,4985977
071978,4985906
085706,4985814
254682,4985806
828859,4985705
582684,4985365
936111,4985344
687712,4985282
227836,4985277
810010,4985256
912345,4985233
197821,4985190
422805,4985035
286498,4984907
892310,4984885
302738,4984847
696750,4984594
680623,4984532
968468,4984500
378567,4984492
299979,4984388
774772,4984383
414552,4983807
800538,4983685
625125,4983586
698369,4983297
357241,4983082
443316,4982966
551476,4982841
812131,4982645
459176,4982567
190262,4982160
837303,4982123
033548,4982060
119105,4981854
651433,4981789
483496,4981140
427597,4981112
348416,4981024
865460,4981009
050561,4980777
395579,4980683
194672,4980619
923076,4980048
052119,4980038
752580,4979859
435185,4979759
232343,4979632
993428,4979408
414884,4979132
948224,4979119
653319,4979113
178812,4979088
800887,4979014
190296,4978471
989668,4977871
007916,4977215
056105,4977169
334486,4977126
213938,4976925
296918,4976798
478471,4976712
395965,4976694
313154,4976675
017906,4976597
027454,4976566
618706,4976515
140134,4976449
681266,4976360
655638,4976222
085202,4976066
618782,4975714
364158,4975708
872911,4975497
794147,4975386
047289,4975237
425075,4975178
189638,4975003
817579,4974924
842967,4974917
583418,4974694
367099,4974416
359296,4974139
459225,4973975
273036,4973909
953740,4973873
898389,4973850
145501,4973429
675863,4973293
225309,4973099
734082,4973079
992066,4972956
940879,4972810
476891,4972740
866518,4972505
726338,4972421
500708,4972353
669058,4972315
566905,4972314
956908,4972297
414421,4972273
225360,4972036
196715,4971811
884050,4971745
337486,4971555
060861,4971349
049833,4971328
974363,4971210
670974,4971207
220092,4970950
527334,4970791
962303,4970631
245372,4970463
406124,4970450
978766,4970371
076207,4970356
607620,4970355
817959,4970291
679234,4969590
060919,4969383
190693,4969184
747122,4968777
882801,4968615
953469,4968100
646536,4967984
954424,4967786
553126,4967492
506191,4967100
432589,4966948
769997,4966915
731612,4966750
919630,4966688
194981,4966488
910075,4966009
293317,4965962
918451,4965946
712028,4964959
656681,4964929
612723,4964821
776901,4964766
345322,4964756
781003,4964634
308187,4964550
878314,4964481
731984,4964062
519703,4963949
085897,4963764
926474,4963535
842507,4963500
385249,4963464
882642,4963330
341349,4963094
064194,4963085
612562,4962768
297032,4962670
831233,4962496
431215,4962297
199465,4962024
636623,4961989
088085,4961886
113165,4961876
530737,4961857
071691,4961818
768293,4961612
596990,4961527
680016,4961492
149701,4961250
108236,4960779
976221,4960774
920642,4960732
746051,4960703
686260,4960624
634622,4960487
953893,4960372
005318,4960364
851140,4960307
640237,4960175
442136,4960169
019775,4960117
687196,4960009
973724,4959775
280240,4959764
809591,4959295
276108,4959279
592951,4959187
782892,4958562
246385,4958460
745411,4958355
471748,4958343
952684,4958223
585940,4958047
784618,4957927
498466,4957868
271262,4957862
989781,4957807
908781,4957528
712130,4956574
989608,4956498
385144,4956313
079457,4956197
482257,4956040
601069,4956001
931390,4955863
184026,4955759
260309,4955700
691182,4955271
546941,4955095
326717,4955005
605741,4954888
989657,4954748
031302,4954739
826831,4954720
477582,4954706
437153,4954666
942252,4954474
193915,4954426
674291,4954225
610158,4954180
149208,4954111
909128,4954062
457518,4953443
456199,4953416
345619,4953415
449067,4953311
892884,4953152
560054,4953137
041987,4953054
626751,4953025
215400,4952977
473985,4952869
091220,4952708
246843,4952690
906772,4952443
039841,4952419
791623,4952118
530593,4952049
155570,4951971
079999,4951928
519502,4951764
718466,4951525
770078,4951456
088588,4951428
845344,4951308
014508,4951281
286672,4951271
731739,4951199
725092,4951182
435591,4951168
247895,4951154
013210,4950931
066654,4950897
450703,4950816
875084,4950564
098026,4950458
520980,4950456
421302,4950221
520096,4950176
855200,4950174
892133,4950008
282383,4949911
711622,4949834
306746,4949771
803291,4949585
462390,4948583
775455,4948437
481649,4948396
151169,4948361
130857,4948346
866115,4948332
150129,4948262
547640,4948067
080396,4948046
258595,4948021
126168,4947847
445332,4947731
786514,4947689
884758,4947543
330428,4947425
446791,4946979
185438,4946919
096394,4946907
512117,4946874
161941,4946735
331000,4946403
119578,4946247
918238,4946044
252315,4945960
064091,4945855
341093,4945540
864625,4945379
952591,4945369
734814,4945285
478126,4945244
991348,4945070
832866,4944998
430493,4944931
621417,4944637
692593,4944588
573241,4944506
846215,4944288
714772,4944108
667338,4943806
929197,4943744
897057,4943719
732693,4943366
778524,4943139
977197,4943120
032502,4943071
009249,4942760
449481,4942564
626266,4942462
500718,4942323
539016,4942216
178921,4942154
181405,4941813
772966,4941659
257476,4941356
295037,4941174
991535,4941053
386137,4941024
392926,4940963
795909,4940644
533908,4940362
926185,4940294
692618,4940293
269261,4940292
845324,4939656
096213,4939489
115093,4939210
658747,4939184
350367,4938780
779860,4938632
528729,4938457
774319,4938046
591490,4937986
089079,4937933
700473,4937845
755559,4937672
840983,4937574
049923,4937365
783323,4937205
427364,4937184
927315,4937062
715917,4936882
664999,4936802
460826,4936634
369717,4936563
975910,4936358
598608,4936258
974819,4936178
464790,4936040
536596,4936031
118739,4935758
688298,4935735
740907,4935692
656110,4935446
357504,4935417
211007,4935347
950399,4935320
811461,4935264
839779,4935244
133308,4935066
161524,4934979
593420,4934840
015091,4934747
157405,4934654
371052,4934609
088201,4934561
856671,4934263
873816,4934150
646168,4933917
148257,4933870
649511,4933818
418880,4933604
683567,4932992
317085,4932758
204364,4932745
507823,4932678
587207,4932607
931394,4932357
224761,4932157
631636,4932097
667517,4932067
853128,4931825
215186,4931816
459912,4931520
615593,4931242
909582,4931218
072520,4930955
963957,4930912
806771,4930803
136009,4930302
934645,4930289
976712,4930090
918637,4929971
975078,4929872
042237,4929830
485452,4929814
953707,4929740
780272,4929623
541916,4929456
990835,4929402
646871,4929289
960833,4929169
818277,4928370
967130,4927446
940709,4927389
339683,4927271
505881,4927191
904836,4927099
500030,4926866
957165,4926742
571081,4926716
310570,4926653
112343,4926335
519253,4926256
871682,4925579
805650,4925332
014227,4925255
081901,4925114
712288,4925107
291143,4924925
102045,4924906
159909,4924755
465815,4924625
060067,4924583
422623,4924512
508735,4924423
847327,4924311
415273,4923806
991359,4923791
513863,4923706
455729,4923595
024994,4923411
968156,4923225
105103,4923212
837107,4923114
144566,4922672
549408,4922580
109843,4922249
354975,4921914
979604,4921805
878699,4921800
239032,4921770
287472,4921720
621319,4921711
006918,4921590
703230,4921307
188206,4921134
088237,4920978
474002,4920780
107081,4920599
443434,4920267
817087,4920020
693040,4919829
078261,4919295
741516,4919271
257050,4919066
395272,4918926
924680,4918836
640839,4918503
448640,4918500
858640,4918437
438080,4918276
145622,4918218
909814,4918214
307203,4918027
202508,4917864
350449,4917692
259208,4917685
855356,4917673
798553,4917671
979269,4917444
942301,4917346
321831,4917119
097126,4917004
281247,4916949
103103,4916771
077153,4916718
470217,4916639
947171,4916523
494717,4916522
549475,4916343
473518,4916258
553527,4916210
130625,4916139
543556,4915857
230795,4915698
270908,4915492
007182,4915442
137312,4915391
713731,4915390
659109,4914829
744162,4914815
193581,4914756
139582,4914673
916304,4914640
695624,4914610
899691,4914463
210329,4914451
194149,4914179
468055,4913663
927852,4913637
955685,4913543
996310,4913419
159737,4913277
376027,4913232
078180,4913030
865194,4912938
304013,4912854
822143,4912430
922127,4912369
028949,4912336
406200,4912323
730156,4912213
144279,4912155
869854,4911777
158002,4911740
834848,4911526
728413,4911489
320891,4911319
073364,4911284
379307,4911136
873179,4911095
215304,4911072
847985,4910865
455119,4910766
418923,4910752
820143,4910689
291806,4910534
470900,4910264
825079,4910250
246452,4910236
010217,4910132
325099,4910119
693359,4910109
829075,4909910
091152,4909868
313970,4909812
664928,4909690
700710,4909659
931437,4909646
540919,4909636
054091,4909635
773441,4909389
501244,4909346
299127,4909167
179458,4908997
371660,4908865
100060,4908830
210868,4908604
992347,4908437
066865,4908326
411003,4908048
357755,4907962
408602,4907786
906362,4907755
129626,4907480
851795,4907223
865520,4907204
085355,4907177
315675,4907159
043746,4906809
902043,4906806
156842,4906640
937972,4906586
230108,4906462
993119,4906006
567429,4905971
579080,4905921
688157,4905886
858887,4905839
303462,4905646
265687,4905634
685807,4905517
756015,4905465
748793,4905407
409945,4905248
035603,4905228
007012,4905060
793813,4905029
651836,4904941
476359,4904852
793540,4904606
268541,4904433
561657,4904066
217916,4903929
478934,4903908
775505,4903645
392286,4903496
823922,4903494
267395,4903415
293839,4903325
114670,4903050
945585,4903044
973238,4902806
641699,4902759
417172,4902742
738454,4902735
013770,4902705
331755,4902460
223764,4902448
405494,4902300
250187,4902240
304520,4902225
738932,4902114
485240,4901843
002516,4901624
968887,4901584
584125,4901397
221577,4900955
807890,4900877
556010,4900631
057936,4900546
500882,4900515
548913,4900143
799126,4900053
578948,4899872
385208,4899841
475861,4899809
254328,4899353
258717,4899296
258162,4899106
613430,4898800
290082,4898732
184888,4898544
568637,4898249
197455,4898208
729521,4897851
061825,4897547
606182,4897546
404227,4897394
974843,4897366
465211,4897272
209336,4897226
143060,4897018
477347,4896799
694494,4896793
669127,4896659
923316,4896549
111331,4896335
946157,4895947
829014,4895846
468009,4895808
693225,4895801
051918,4895748
371683,4895682
609135,4895597
978886,4895550
145915,4895267
303006,4895037
129523,4894909
441241,4894642
491234,4894374
174145,4894285
906067,4894230
676794,4894195
976719,4894157
976024,4893857
525628,4893550
261386,4893509
968829,4893501
068140,4893487
762986,4893443
406241,4893309
596392,4893297
942052,4893230
602050,4893207
233084,4893118
734989,4893095
145471,4893075
769830,4893002
495814,4892960
375349,4892870
867857,4892861
030906,4892818
408484,4892769
418772,4892698
834037,4892603
754652,4892570
324102,4892452
746056,4892366
763778,4892177
234408,4892142
015902,4892113
924701,4892109
310182,4892094
096611,4891823
200994,4891776
508821,4891616
769749,4891526
706779,4891344
518479,4891012
943709,4890889
797017,4890792
639134,4890768
996550,4890504
805959,4890049
278860,4890032
858720,4889649
415389,4889626
074956,4889468
335940,4889461
618837,4889241
498962,4889153
000619,4889101
771371,4889075
886421,4889057
698864,4889055
707921,4888962
938638,4888818
434336,4888716
473143,4888712
531656,4888662
803355,4888657
709337,4888556
164622,4888537
889600,4888473
321521,4888275
417164,4888127
588603,4888120
689813,4887943
594321,4887890
171096,4887585
676544,4887578
319805,4887566
863235,4887556
896862,4887272
646352,4887247
963878,4887086
661645,4886911
691861,4886845
593541,4886615
998301,4886576
613606,4886491
267113,4886329
423487,4885976
882962,4885838
023386,4885465
735582,4885332
249988,4885246
049342,4885231
336441,4885184
767217,4885178
762674,4885113
877153,4885096
906799,4885073
139901,4885026
884891,4884899
988489,4884898
530025,4884755
166208,4884730
067195,4884582
495745,4884142
888018,4883976
969444,4883847
171312,4883780
432048,4883636
816536,4883528
368892,4883474
362150,4883456
465343,4883418
581048,4883335
062571,4883160
119810,4883097
466307,4883007
731069,4882786
958306,4882724
115346,4882674
694606,4882325
860926,4882250
065491,4882219
266528,4882173
381262,4882139
602381,4882136
763247,4882112
663963,4881961
812565,4881802
465193,4881674
858344,4881509
447317,4881381
671305,4881261
866996,4881167
734609,4881131
484021,4880499
224840,4880497
144155,4880482
119768,4880408
963615,4880399
933936,4880271
435300,4880262
452401,4879998
140363,4879655
151795,4879381
921517,4879379
196982,4879244
940308,4879218
217346,4878941
057738,4878925
305773,4878924
615305,4878921
932131,4878877
827101,4878721
022985,4878709
483013,4878692
036138,4878641
973243,4878614
022313,4878608
081094,4878571
180557,4878444
266037,4878166
826044,4877837
989817,4877801
722328,4877556
537096,4877380
893686,4877350
238607,4876808
444980,4876751
569901,4876645
897749,4876609
289609,4876196
064047,4875925
327064,4875922
920704,4875791
055659,4875751
495327,4875332
969466,4875299
147876,4875165
464403,4875073
621672,4874996
858802,4874509
684997,4874480
483652,4874438
414707,4874395
424459,4874318
794749,4874273
213245,4874138
962132,4874136
583598,4874127
199583,4874124
912175,4874007
301873,4873639
236621,4873595
412406,4873523
474017,4873366
614173,4873302
818460,4873270
399392,4873084
843399,4873081
718176,4873005
888545,4872978
691910,4872854
529880,4872823
270512,4872722
908994,4872616
370690,4872612
469492,4872535
205975,4872452
506474,4872439
332969,4872275
251781,4872018
969731,4871983
951320,4871976
729658,4871959
105675,4871816
389622,4871726
216350,4871712
227987,4871588
445158,4871512
995623,4871478
593306,4871451
044058,4871429
562052,4871411
992548,4871399
738774,4871374
433843,4871186
193523,4870731
502242,4870538
273548,4870004
084917,4869980
465020,4869874
845648,4869413
467741,4869377
071684,4869228
429673,4869176
332930,4869000
703097,4868645
706714,4868628
650298,4868615
737982,4868600
003766,4868189
858001,4868180
570684,4868040
888767,4868007
251784,4867980
800947,4867817
032339,4867760
664045,4867733
796727,4867698
170523,4867602
864485,4867133
880698,4867055
427228,4866960
646643,4866664
808264,4866492
226598,4866091
364089,4866082
209064,4866022
069229,4865678
137712,4865603
033006,4865468
018987,4865292
430478,4865281
564043,4865246
320539,4865227
155264,4865058
465060,4864987
988437,4864879
829282,4864708
389536,4864681
549970,4864502
838054,4864498
463033,4864230
871736,4864186
710193,4864006
760709,4863992
226333,4863953
227247,4863713
258721,4863385
931078,4863250
277240,4863171
767602,4862842
406389,4862743
637964,4862615
006371,4862532
873237,4862484
298652,4862221
277290,4861803
980893,4861713
798089,4861712
579808,4861711
492211,4861481
963037,4861473
870304,4861346
598795,4861044
300326,4860922
749207,4860889
629742,4860881
878099,4860449
774751,4860281
740881,4860244
319979,4860235
126643,4860150
877629,4859777
087762,4859776
809192,4859768
688641,4859651
853557,4859514
702816,4859485
616451,4859443
217444,4859317
205202,4859180
250458,4859004
074788,4858916
772508,4858903
474847,4858898
342906,4858747
144255,4858716
573271,4858680
192978,4858590
065810,4858322
406302,4858224
998291,4857921
957814,4857871
638072,4857712
162331,4857633
062507,4857423
873186,4857324
135172,4856912
876171,4856804
400836,4856673
207706,4856642
505301,4856554
864671,4856407
209565,4856211
637998,4855997
327051,4855843
733293,4855837
763733,4855834
036363,4855614
047681,4855521
163502,4855383
341707,4855237
766802,4855094
022734,4854915
397303,4854873
275902,4854354
217103,4854267
851383,4853947
748513,4853945
904274,4853941
258455,4853896
494476,4853796
048269,4853664
777666,4853636
239711,4853575
032509,4853523
970198,4852877
822649,4852783
228305,4852750
715723,4852664
135421,4852618
836946,4852565
838756,4852545
389048,4852356
733922,4852257
151176,4851925
915162,4851851
975050,4851773
318270,4851758
307336,4851662
477698,4851648
831030,4851585
990234,4851464
624545,4851390
182416,4851325
538113,4851189
346769,4851052
005720,4850823
179986,4850707
459751,4850679
715969,4850171
089673,4849791
315580,4849707
295014,4849669
620722,4849627
904347,4849556
663126,4849520
130655,4849503
408276,4849342
008968,4849142
816395,4849096
094930,4848918
979355,4848697
709268,4848087
625306,4848071
377576,4847840
268377,4847837
747544,4847341
168881,4847311
792094,4846845
514348,4846778
187089,4846627
840253,4846576
394532,4846464
203381,4846225
090025,4846186
575457,4846164
698017,4846149
369801,4846148
206440,4846033
696278,4846019
876722,4845929
223412,4845910
949452,4845858
082424,4845836
232633,4845694
238345,4845519
168384,4845233
147391,4845071
395729,4845023
358606,4844972
839821,4844873
630054,4844750
382143,4844695
245755,4844513
600198,4844470
228761,4844424
533989,4844372
005280,4844263
578926,4844220
692191,4844134
218242,4843881
512606,4843871
497287,4843826
147603,4843774
313499,4843005
335050,4842764
832546,4842730
969764,4842633
135838,4842458
873752,4842297
443601,4842091
727721,4842018
793545,4841991
886468,4841717
183521,4841580
905558,4841292
542344,4841220
894652,4841135
973735,4841050
760023,4841014
203111,4840934
646786,4840748
611918,4840577
144215,4840408
819049,4840135
031545,4840014
594171,4839959
961321,4839928
871947,4839787
252637,4839740
461983,4839716
722591,4839531
500222,4839493
313518,4839451
710433,4838683
553227,4838544
858820,4838367
511120,4838278
889177,4838207
202514,4838048
033340,4837944
504142,4837790
138219,4837747
583286,4837634
048978,4837591
240972,4837486
432153,4837433
428886,4837343
639243,4837209
789288,4836997
875690,4836683
673349,4836636
330110,4836514
446332,4836355
282002,4835855
953940,4835322
097675,4835283
344164,4834982
674383,4834967
091979,4834787
147280,4834647
148269,4834607
883326,4834345
002659,4834319
191115,4834264
778284,4834198
293465,4834191
676124,4834142
762178,4834046
414179,4834032
714890,4834015
529649,4833930
986161,4833407
857720,4833274
685151,4833119
040893,4832894
745678,4832591
072262,4832532
644188,4832212
913343,4832181
